date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:31:51	31502/31502	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:31%20GMT	https://matchthemes.com/demohtml/caverta/home-3.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/home-3.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:31:51	44420/44420	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:32%20GMT	https://matchthemes.com/demohtml/caverta/home-4.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/home-4.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:31:52	25305/25305	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:36%20GMT	https://matchthemes.com/demohtml/caverta/home-video.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/home-video.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:31:53	36051/36051	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:34%20GMT	https://matchthemes.com/demohtml/caverta/home-6.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/home-6.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:31:53	32399/32399	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:35%20GMT	https://matchthemes.com/demohtml/caverta/home-7.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/home-7.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:31:54	41761/41761	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:25%20GMT	https://matchthemes.com/demohtml/caverta/header-2.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/header-2.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:31:55	37454/37454	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:26%20GMT	https://matchthemes.com/demohtml/caverta/header-3.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/header-3.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:31:55	34938/34938	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:27%20GMT	https://matchthemes.com/demohtml/caverta/header-4.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/header-4.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:31:56	34464/34464	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:29%20GMT	https://matchthemes.com/demohtml/caverta/header-5.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/header-5.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:31:57	31674/31674	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:40%20GMT	https://matchthemes.com/demohtml/caverta/menu-2-cols.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/menu-2-cols.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:31:57	28980/28980	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:39%20GMT	https://matchthemes.com/demohtml/caverta/menu-1-col.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/menu-1-col.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:31:58	30268/30268	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:41%20GMT	https://matchthemes.com/demohtml/caverta/menu-3-cols.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/menu-3-cols.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:31:58	30746/30746	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:48%20GMT	https://matchthemes.com/demohtml/caverta/menu-accordion.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/menu-accordion.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:31:59	27469/27469	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:42%20GMT	https://matchthemes.com/demohtml/caverta/menu-5.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/menu-5.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:31:59	26271/26271	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:43%20GMT	https://matchthemes.com/demohtml/caverta/menu-6.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/menu-6.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:00	26726/26726	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:44%20GMT	https://matchthemes.com/demohtml/caverta/menu-7.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/menu-7.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:01	27032/27032	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:45%20GMT	https://matchthemes.com/demohtml/caverta/menu-8.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/menu-8.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:01	27681/27681	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:47%20GMT	https://matchthemes.com/demohtml/caverta/menu-9.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/menu-9.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:02	23071/23071	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:08%20GMT	https://matchthemes.com/demohtml/caverta/about-me.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/about-me.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:02	25606/25606	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:10%20GMT	https://matchthemes.com/demohtml/caverta/about-us.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/about-us.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:03	22922/22922	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:49%20GMT	https://matchthemes.com/demohtml/caverta/pricing.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/pricing.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:03	20813/20813	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:19%20GMT	https://matchthemes.com/demohtml/caverta/faq.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/faq.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:04	23524/23524	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:50%20GMT	https://matchthemes.com/demohtml/caverta/reservation.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/reservation.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:04	33576/33576	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:11%20GMT	https://matchthemes.com/demohtml/caverta/blog.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/blog.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:05	35145/35145	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:12%20GMT	https://matchthemes.com/demohtml/caverta/blog-classic.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/blog-classic.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:05	33792/33792	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:13%20GMT	https://matchthemes.com/demohtml/caverta/blog-grid-2-cols.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/blog-grid-2-cols.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:06	31398/31398	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:14%20GMT	https://matchthemes.com/demohtml/caverta/blog-grid-3-cols.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/blog-grid-3-cols.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:07	32076/32076	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:15%20GMT	https://matchthemes.com/demohtml/caverta/blog-single-post.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/blog-single-post.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:07	22828/22828	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:53%20GMT	https://matchthemes.com/demohtml/caverta/team.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/team.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:08	22797/22797	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:54%20GMT	https://matchthemes.com/demohtml/caverta/team-2-cols.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/team-2-cols.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:08	22802/22802	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:55%20GMT	https://matchthemes.com/demohtml/caverta/team-3-cols.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/team-3-cols.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:09	25885/25885	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:22%20GMT	https://matchthemes.com/demohtml/caverta/gallery-4-cols.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/gallery-4-cols.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:09	25884/25884	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:20%20GMT	https://matchthemes.com/demohtml/caverta/gallery-3-cols.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/gallery-3-cols.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:10	22864/22864	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:21%20GMT	https://matchthemes.com/demohtml/caverta/gallery-3-cols-full-screen.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/gallery-3-cols-full-screen.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:11	22849/22849	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2009:35:24%20GMT	https://matchthemes.com/demohtml/caverta/gallery-4-cols-full-screen.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/gallery-4-cols-full-screen.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:11	83/83	---MC-	409	error ('Conflict')	text/html	date:Mon,%2024%20Aug%202020%2011:32:14%20GMT	https://matchthemes.com/demohtml/caverta/contact.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/contact.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:12	83/83	---MC-	409	error ('Conflict')	text/html	date:Mon,%2024%20Aug%202020%2011:32:15%20GMT	https://matchthemes.com/demohtml/caverta/contact-2.html	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/contact-2.html	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:12	2893/2893	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Sep%202018%2018:21:40%20GMT	https://matchthemes.com/demohtml/caverta/images/caverta-logo.png	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/images/caverta-logo.png	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:12	41957/41957	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Sep%202018%2018:27:06%20GMT	https://matchthemes.com/demohtml/caverta/images/home/welcome-1.jpg	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/images/home/welcome-1.jpg	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:12	41476/41476	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Sep%202018%2018:27:06%20GMT	https://matchthemes.com/demohtml/caverta/images/home/welcome-2.jpg	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/images/home/welcome-2.jpg	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:13	53846/53846	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Sep%202018%2018:26:58%20GMT	https://matchthemes.com/demohtml/caverta/images/home/home-team-1.jpg	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/images/home/home-team-1.jpg	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:13	56426/56426	---M--	200	added ('OK')	image/jpeg	date:Sat,%2029%20Sep%202018%2018:26:58%20GMT	https://matchthemes.com/demohtml/caverta/images/home/home-team-2.jpg	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/images/home/home-team-2.jpg	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:13	2848/2848	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Sep%202018%2018:21:40%20GMT	https://matchthemes.com/demohtml/caverta/images/caverta-logo2.png	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/images/caverta-logo2.png	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:13	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f3ab7f9-4d7%22	https://matchthemes.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:14	97190/97190	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2016%20Mar%202020%2007:01:38%20GMT	https://matchthemes.com/demohtml/caverta/js/jquery.js	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/js/jquery.js	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:14	10057/10057	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2016%20Mar%202020%2007:01:34%20GMT	https://matchthemes.com/demohtml/caverta/js/jquery-migrate.min.js	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/js/jquery-migrate.min.js	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:14	21260/21260	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2016%20Mar%202020%2007:01:04%20GMT	https://matchthemes.com/demohtml/caverta/css/bootstrap/js/popper.min.js	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/css/bootstrap/js/popper.min.js	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:14	60044/60044	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2021%20Aug%202020%2009:33:10%20GMT	https://matchthemes.com/demohtml/caverta/css/bootstrap/js/bootstrap.min.js	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/css/bootstrap/js/bootstrap.min.js	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:15	7046/7046	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2016%20Mar%202020%2007:01:35%20GMT	https://matchthemes.com/demohtml/caverta/js/jquery.easing.min.js	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/js/jquery.easing.min.js	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:15	3350/3350	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2016%20Mar%202020%2007:01:36%20GMT	https://matchthemes.com/demohtml/caverta/js/jquery.fitvids.js	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/js/jquery.fitvids.js	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:15	44342/44342	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2016%20Mar%202020%2007:01:43%20GMT	https://matchthemes.com/demohtml/caverta/js/owl-carousel/owl.carousel.min.js	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/js/owl-carousel/owl.carousel.min.js	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:16	20216/20216	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2016%20Mar%202020%2007:01:39%20GMT	https://matchthemes.com/demohtml/caverta/js/jquery.magnific-popup.min.js	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/js/jquery.magnific-popup.min.js	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:16	3555/3555	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2021%20Aug%202020%2009:34:47%20GMT	https://matchthemes.com/demohtml/caverta/js/init.js	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/js/init.js	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:16	17108/17108	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2016%20Mar%202020%2007:01:37%20GMT	https://matchthemes.com/demohtml/caverta/js/jquery.form.min.js	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/js/jquery.form.min.js	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:16	1637/1637	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2016%20Mar%202020%2007:01:32%20GMT	https://matchthemes.com/demohtml/caverta/js/contactform-home.js	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/js/contactform-home.js	(from https://matchthemes.com/demohtml/caverta/index.html)
17:32:18	134622/134622	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2024%20Aug%202020%2011:32:21%20GMT	https://matchthemes.com/demohtml/caverta/css/fontawesome/webfonts/fa-brands-400.eot	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/css/fontawesome/webfonts/fa-brands-400.eot	(from https://matchthemes.com/demohtml/caverta/css/fontawesome/css/font-awesome.min.css)
17:32:19	134622/134622	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2024%20Aug%202020%2011:32:22%20GMT	https://matchthemes.com/demohtml/caverta/css/fontawesome/webfonts/fa-brands-400.eot?	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/css/fontawesome/webfonts/fa-brands-400d41d.eot	(from https://matchthemes.com/demohtml/caverta/css/fontawesome/css/font-awesome.min.css)
17:32:20	77400/77400	---M--	200	added ('OK')	application/font-woff2	date:Mon,%2024%20Aug%202020%2011:32:23%20GMT	https://matchthemes.com/demohtml/caverta/css/fontawesome/webfonts/fa-brands-400.woff2	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/css/fontawesome/webfonts/fa-brands-400.woff2	(from https://matchthemes.com/demohtml/caverta/css/fontawesome/css/font-awesome.min.css)
17:32:21	90672/90672	---MCZ	200	added ('OK')	application/font-woff	date:Mon,%2024%20Aug%202020%2011:32:24%20GMT	https://matchthemes.com/demohtml/caverta/css/fontawesome/webfonts/fa-brands-400.woff	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/css/fontawesome/webfonts/fa-brands-400.woff	(from https://matchthemes.com/demohtml/caverta/css/fontawesome/css/font-awesome.min.css)
17:32:23	134316/134316	---M--	200	added ('OK')	application/x-font-ttf	date:Mon,%2024%20Aug%202020%2011:32:25%20GMT	https://matchthemes.com/demohtml/caverta/css/fontawesome/webfonts/fa-brands-400.ttf	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/css/fontawesome/webfonts/fa-brands-400.ttf	(from https://matchthemes.com/demohtml/caverta/css/fontawesome/css/font-awesome.min.css)
17:32:24	730302/730302	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2024%20Aug%202020%2011:32:27%20GMT	https://matchthemes.com/demohtml/caverta/css/fontawesome/webfonts/fa-brands-400.svg	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/css/fontawesome/webfonts/fa-brands-400.svg	(from https://matchthemes.com/demohtml/caverta/css/fontawesome/css/font-awesome.min.css)
17:32:25	34350/34350	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2024%20Aug%202020%2011:32:28%20GMT	https://matchthemes.com/demohtml/caverta/css/fontawesome/webfonts/fa-regular-400.eot	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/css/fontawesome/webfonts/fa-regular-400.eot	(from https://matchthemes.com/demohtml/caverta/css/fontawesome/css/font-awesome.min.css)
17:32:25	34350/34350	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2024%20Aug%202020%2011:32:28%20GMT	https://matchthemes.com/demohtml/caverta/css/fontawesome/webfonts/fa-regular-400.eot?	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/css/fontawesome/webfonts/fa-regular-400d41d.eot	(from https://matchthemes.com/demohtml/caverta/css/fontawesome/css/font-awesome.min.css)
17:32:26	13600/13600	---M--	200	added ('OK')	application/font-woff2	date:Mon,%2024%20Aug%202020%2011:32:29%20GMT	https://matchthemes.com/demohtml/caverta/css/fontawesome/webfonts/fa-regular-400.woff2	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/css/fontawesome/webfonts/fa-regular-400.woff2	(from https://matchthemes.com/demohtml/caverta/css/fontawesome/css/font-awesome.min.css)
17:32:27	16780/16780	---MCZ	200	added ('OK')	application/font-woff	date:Mon,%2024%20Aug%202020%2011:32:30%20GMT	https://matchthemes.com/demohtml/caverta/css/fontawesome/webfonts/fa-regular-400.woff	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/css/fontawesome/webfonts/fa-regular-400.woff	(from https://matchthemes.com/demohtml/caverta/css/fontawesome/css/font-awesome.min.css)
17:32:28	34052/34052	---M--	200	added ('OK')	application/x-font-ttf	date:Mon,%2024%20Aug%202020%2011:32:31%20GMT	https://matchthemes.com/demohtml/caverta/css/fontawesome/webfonts/fa-regular-400.ttf	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/css/fontawesome/webfonts/fa-regular-400.ttf	(from https://matchthemes.com/demohtml/caverta/css/fontawesome/css/font-awesome.min.css)
17:32:30	144715/144715	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2024%20Aug%202020%2011:32:33%20GMT	https://matchthemes.com/demohtml/caverta/css/fontawesome/webfonts/fa-regular-400.svg	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/css/fontawesome/webfonts/fa-regular-400.svg	(from https://matchthemes.com/demohtml/caverta/css/fontawesome/css/font-awesome.min.css)
17:32:31	204266/204266	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2024%20Aug%202020%2011:32:34%20GMT	https://matchthemes.com/demohtml/caverta/css/fontawesome/webfonts/fa-solid-900.eot	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/css/fontawesome/webfonts/fa-solid-900.eot	(from https://matchthemes.com/demohtml/caverta/css/fontawesome/css/font-awesome.min.css)
17:32:32	204266/204266	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2024%20Aug%202020%2011:32:35%20GMT	https://matchthemes.com/demohtml/caverta/css/fontawesome/webfonts/fa-solid-900.eot?	F:/Sunny's%20Documents/Restaurant_4th/matchthemes.com/demohtml/caverta/css/fontawesome/webfonts/fa-solid-900d41d.eot	(from https://matchthemes.com/demohtml/caverta/css/fontawesome/css/font-awesome.min.css)
